gene_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
ENSG00000143093	14.521921	-1.8698759	-0.19073218	2.871355	-2.6228788	-1.5114369	0.39175332	-3.3238595	-4.2311044	-0.36440918	1.2259736	2.4742973	-1.8934886	3.4848545	3.6800914	-1.4090418	0.17615391	-1.9628025	-0.8653679	2.3296537	-2.0201123	-0.9868576	0.1257432	0.8072098	-3.8084943	-2.751741	-1.6757973	-0.50119644	-0.003173727	-0.033800606	0.57265776	0.39807507	0.2537407	-0.82237244	1.0814724	0.5765568	-0.9863727	0.6341966	-1.1192333	0.033117805	-0.37251306	-1.5761354	1.5216829	0.742338	0.7167942	-0.23645173	0.52202773	0.66604835	-0.2126898	-0.11053437	0.14025769	0.27227286	-0.75739366	0.047539443	-0.3969171	-0.12033226	-0.12830265	0.8164889	0.21692133	0.18508539	0.8058097	-0.78232414	-0.34019762	-0.3410061
ENSG00000258643	-6.7897763	1.6507326	1.2593131	0.18286446	-0.60129225	0.062361643	0.14236556	-1.1931833	-0.11098128	-1.7493124	-0.92818576	-0.36555701	-0.5985655	0.77440304	3.582475	-2.3718574	0.6173769	0.5029401	-0.11984332	-0.08005143	1.0362637	0.09993748	0.76223546	-0.17892016	-0.07717617	0.21348731	0.17885767	-0.3597591	-0.17696151	0.039880317	-0.58012635	0.071081795	-0.010062855	-0.68048084	0.39291462	0.056723148	0.19392563	-0.12648787	-0.17273444	0.06019278	-0.19624136	-0.15835238	0.16225839	-0.010177649	0.08266523	-0.104273744	0.096884675	0.18868303	0.06103069	0.46125677	-0.016875008	-0.029790562	-0.12061456	-0.07190162	0.5578104	-0.005762557	-0.2125956	0.060488466	0.42477202	0.035160065	0.5058183	-0.2954008	-0.27099898	-0.5359436
ENSG00000260974	-12.660021	2.5322945	0.2580239	-0.78469336	0.117459744	-0.01981176	-0.1066325	-0.07289541	0.99970776	-0.28217176	0.051633734	-1.144211	-0.13558502	-1.0953003	-1.2516723	0.46907037	-0.4492928	0.77101463	-0.1383769	-0.608027	0.53713083	0.05075683	-0.13930036	0.07322833	0.35009813	0.22275409	0.3284609	0.31527126	0.114315875	-0.061507877	-0.2921441	-0.034925837	-0.0020329796	0.21738085	-0.19581899	0.016460191	0.034266554	-0.047502566	0.169699	-0.04710638	0.04567696	0.036471535	-0.13058579	-0.11096636	0.029941365	0.035110246	-0.13492227	-0.050012827	0.027164267	-0.07900361	0.010464434	-0.059829183	0.098990805	0.09063919	0.15474942	0.02381414	0.08458428	-0.06360954	-0.0005469363	-0.02126281	-0.048364848	-0.034413446	0.06855676	0.0034001651
ENSG00000240626	-12.654129	2.5290236	0.26629627	-0.78445256	0.1173656	-0.017826675	-0.10725704	-0.07324785	0.9997792	-0.28208798	0.052213106	-1.1448139	-0.13633817	-1.09644	-1.2542374	0.47166565	-0.45000625	0.77094877	-0.138237	-0.6084548	0.53630877	0.05124965	-0.13708033	0.07259005	0.34914157	0.22385137	0.32598945	0.3155507	0.114043556	-0.061399348	-0.29233292	-0.034848448	-0.002493164	0.2168874	-0.19651984	0.018632635	0.03394668	-0.04776736	0.16837634	-0.046519194	0.045243595	0.03622464	-0.13176955	-0.111396454	0.029710127	0.035124946	-0.13472751	-0.04870921	0.026670035	-0.07765926	0.010564549	-0.059688844	0.09862059	0.089344	0.15497862	0.023138491	0.08590866	-0.063632935	-0.0013749445	-0.022009082	-0.04781482	-0.034937408	0.06947034	0.003906898
ENSG00000213211	-12.639713	2.5415692	0.2571659	-0.77766293	0.108216435	-0.020840557	-0.10630245	-0.08096608	0.9883484	-0.29430264	0.038418442	-1.1268625	-0.15147543	-1.0667717	-1.1837758	0.4279012	-0.44549665	0.7720281	-0.14665192	-0.5873305	0.5499055	0.059135083	-0.13468172	0.07370523	0.34941438	0.22561069	0.33017957	0.31375438	0.11649352	-0.061317336	-0.29511434	-0.035344567	-0.0071729016	0.21788344	-0.19410641	0.015467889	0.03334596	-0.04896708	0.17059234	-0.047059465	0.04644802	0.0357431	-0.13070048	-0.10990819	0.031456396	0.033197206	-0.13259931	-0.049080245	0.02744632	-0.07820884	0.010330959	-0.059925947	0.096753076	0.092065774	0.15690312	0.02335653	0.0802769	-0.06735909	0.0033732143	-0.01731593	-0.042770997	-0.04049374	0.06278525	-0.003926575
ENSG00000109758	-9.6990595	4.8846397	0.23056476	-0.22627659	-0.5481491	1.0765053	-0.37054074	-2.0399005	-0.17406374	-2.832292	-8.708558	7.156369	2.9400074	1.387679	2.2322054	1.1755409	-2.294325	1.6186856	-1.069481	1.0850111	1.5876526	-5.0484376	-0.936988	0.39669654	0.72634286	0.8893142	-1.6336999	0.77968943	0.6467786	-0.015064445	-0.63964933	-0.7098094	0.16504201	0.52726614	1.0503329	-0.8294146	0.8470413	1.376609	0.17229067	-0.13158078	0.55244344	-0.22784014	-1.499079	0.46539056	0.14265817	0.52115226	-0.42237815	0.15408745	-0.6430292	-0.66014254	0.16363487	0.5538805	0.24740964	-0.33006975	-0.41062948	-1.2648547	-0.02182718	-0.9750297	0.0875178	-0.93289864	-0.33339354	0.3107783	0.25857985	0.00027953522
ENSG00000132773	1.0724658	-0.24411026	-0.48432004	2.38039	-0.92785174	-0.3261381	0.2286284	-1.9670385	-0.78893244	-1.7872638	-0.8736037	0.59853077	-1.4149406	2.1330366	4.2631755	-3.4716923	0.57023257	0.050879337	-0.50497335	1.5145799	0.67160386	0.6771085	-0.15786473	0.6793585	-0.6039845	-0.37219864	-0.48304695	-0.6200277	-0.39124683	0.046575412	-0.061926696	0.45630822	0.5613308	0.008422146	-0.11934887	0.016605118	-0.13332938	0.1034828	-0.30261904	-0.31868738	-0.1313544	-0.5569088	0.40851158	0.40637293	0.0033127458	-0.1353131	0.3905148	0.12598929	-0.094939426	-0.495401	0.19594866	-0.16442014	-0.072632946	0.49258417	0.37322995	-0.43922442	-0.37728736	0.6286582	0.20544384	-0.13616265	0.050176017	0.006089246	-0.02139828	0.18300839
ENSG00000261161	-12.432581	2.3822968	0.15834247	-0.7612166	0.020840878	-0.12898812	-0.07962342	-0.103276886	1.0742443	-0.062303476	0.06758778	-1.0238384	-0.07674144	-1.030935	-1.1359038	0.34578982	-0.45701388	0.82048106	-0.17125662	-0.51308984	0.47936463	0.07438542	-0.09626724	0.09140571	0.35832736	0.29223022	0.3587824	0.38324746	0.162885	-0.06892633	-0.2750728	-0.10670227	-0.093488574	0.22359867	-0.31353608	-0.03395926	0.06500491	-0.06358643	0.17431453	-0.047156177	0.052364584	-0.006787406	-0.10425832	-0.13875023	0.00041686092	0.02305299	-0.13754903	-0.00905895	0.0011662355	-0.082707	-0.0022199373	-0.06314169	0.11907971	0.09160988	0.15789254	0.013201263	0.091348976	-0.07411056	-0.03167341	-0.05297226	-0.088743344	-0.014722672	0.068174444	0.01587527
ENSG00000254533	-10.882394	2.5480607	0.077077195	-0.1090196	-0.19009438	-0.037010074	-0.10374231	-0.3167849	0.59382	-0.4529211	-0.009800102	-0.87334204	-0.49535996	-0.5127244	-0.41796586	0.043715563	-0.45398784	0.6043655	-0.29956472	0.07359632	0.3734541	0.19590472	-0.22148938	-0.024597632	0.17103186	-0.054338228	0.22692277	0.30941623	0.09932483	-0.069905095	-0.28711987	-0.090894945	0.08194456	0.19974111	0.051713128	0.12452561	-0.107322566	0.23320954	0.006788227	-0.049197014	-0.009584067	-0.20123443	-0.071764044	0.011371243	0.069313616	0.094246864	-0.09906727	-0.05596215	-0.010326923	-0.15490583	-0.014391553	-0.10021249	0.038972665	0.110353366	0.14899665	-0.059022907	0.1141318	-0.04996239	-0.008913604	-0.06713801	0.029664187	-0.047661845	0.011792726	0.019706937
ENSG00000102057	-8.937076	2.0636916	-0.41173798	-0.5239393	0.036886252	-0.24210483	-0.07891671	-0.70442593	-0.22807668	0.070576444	0.56420314	-0.3956246	-0.7208446	-0.48857015	-1.0536176	1.1102613	-0.60465115	-0.17286867	-0.0822377	-0.028671311	-0.24795677	-0.37914228	-0.20313406	0.0059383265	-0.99953586	-1.1909585	-0.082321964	0.82776	0.42332816	-0.13053755	-0.14942499	-0.5321256	-0.15972559	0.27780718	0.058373976	0.24829683	-0.12846918	0.95846975	-0.28148285	0.04650074	-0.28096375	-0.981362	0.48376715	0.069624275	0.15939665	0.2073395	-0.063464575	0.019437537	-0.0221794	-0.49565858	0.13908355	-0.045632064	0.064995706	0.097447485	0.02025872	-0.17173432	0.104275905	-0.015515101	-0.05796354	-0.021351999	0.03582992	0.3461493	-0.059741627	-0.24766636
ENSG00000170373	-11.10545	1.5244106	-0.040249463	-0.6643208	-0.40342984	-0.1443587	0.011278849	-0.9217472	0.81477296	-0.14677925	0.23428126	-1.0864657	-0.12991612	-0.8437334	-1.6205314	0.5838607	-0.4814874	0.97101766	0.3246376	1.4302233	0.3725231	0.18328366	0.44775826	-1.7765005	1.5170215	-1.3722535	0.06342697	-1.0190294	-0.30288872	-0.10737921	0.33152008	-0.56456256	1.9808713	0.48084944	-1.5086049	-0.9961426	0.15491456	-0.41871896	0.0049740844	-0.5455367	-1.245623	0.4702733	0.13142988	0.57976097	-0.36794996	-0.029639797	-0.4680262	-0.2618415	-0.32706645	-1.0991524	0.2956242	-0.078712545	0.5216017	0.28192043	0.10179398	0.19696425	0.04197579	0.0268458	-0.46561825	-0.6099403	-0.3527136	-0.41738805	0.17624886	-0.0051085963
ENSG00000232077	-12.560084	2.4927154	0.2281111	-0.7826372	0.12302155	-0.021205438	-0.104340546	-0.09343453	0.99322283	-0.29038656	0.041833516	-1.1440305	-0.11638735	-1.0731621	-1.1863267	0.4250796	-0.4354268	0.7574427	-0.12421792	-0.6072241	0.5710186	0.050882693	-0.12766673	0.067102306	0.3464409	0.19465327	0.3138857	0.28672177	0.111152165	-0.061625663	-0.29899734	-0.044846714	-0.027163984	0.1781684	-0.17332308	0.02724686	0.05136697	-0.048833787	0.1487838	-0.05216615	0.034191135	0.04557256	-0.14686614	-0.11277628	0.028180178	0.03684741	-0.13073514	-0.03724766	0.04073905	-0.060769133	0.024136908	-0.050231624	0.09632771	0.06711986	0.14617053	0.030889524	0.074662544	-0.060714036	0.011821345	-0.021318858	-0.030421462	-0.021182936	0.06697833	-0.015905378
ENSG00000271652	-12.656674	2.5340612	0.25791827	-0.7835042	0.11563733	-0.02013224	-0.1066049	-0.07394089	0.99782425	-0.28448826	0.049085774	-1.1415561	-0.13897008	-1.0890261	-1.2381164	0.4613202	-0.44856235	0.77115107	-0.140134	-0.603153	0.5397073	0.05277273	-0.13809063	0.07307751	0.3499203	0.22345321	0.32929927	0.31494883	0.11463136	-0.06141163	-0.2931469	-0.034151487	-0.0029232788	0.21708657	-0.19524455	0.016908985	0.034623932	-0.048242215	0.16996686	-0.047370676	0.045655917	0.035983395	-0.13102585	-0.11092895	0.02959657	0.03537278	-0.13503128	-0.050358593	0.026758293	-0.07950644	0.009430846	-0.059978627	0.09965674	0.09043915	0.15351036	0.023518633	0.08594903	-0.06266358	-0.0015141063	-0.02195094	-0.04951017	-0.032760818	0.06966961	0.005916216
ENSG00000261168	-10.0181	4.2003956	0.3080506	-0.34718186	-1.207717	-1.2258638	-0.3680268	3.3601513	-0.5348936	-1.1131362	0.22802901	-0.6400485	0.6622564	-0.84370005	0.664996	-0.032686412	-0.45302898	0.592823	-0.63247764	1.0066612	1.3255969	0.095227145	0.47732392	-0.16715497	0.24238695	-0.38346183	0.18096818	0.33530816	-0.09811947	-0.06852742	-0.40213153	-0.5532146	-0.32720658	0.21352048	-0.25180233	-0.1726058	-0.09511585	0.355258	-0.29748154	-0.2047328	-0.26974294	-0.1321089	0.21182583	0.2586081	0.30577323	1.2795388	0.27281454	-0.035853423	0.05793821	0.13516144	-0.007918015	-1.3343722	0.035560004	-0.0037433077	-0.077871665	0.1506561	-0.90321666	-0.1995151	-0.5031141	-0.4582238	0.72382325	-0.27214217	0.2608633	-0.2909187
ENSG00000237057	-12.322513	2.763446	0.26294553	-0.62322026	-0.10109096	-0.04460967	-0.10184052	-0.23900911	0.6884838	-0.6353311	-0.28773287	-0.7386353	-0.5641327	-0.3465119	0.5562027	-0.57949084	-0.34639546	0.79898554	-0.36582282	-0.013640706	0.8892165	0.30362847	-0.025766302	0.090423994	0.29123372	0.3480515	0.41481814	0.30994868	0.1612604	-0.04936838	-0.42804104	0.04031082	-0.14483158	0.18417025	-0.10695954	0.05265726	0.059122372	-0.10977337	0.2024969	-0.054459266	0.077061236	0.0103180325	-0.15461308	-0.09834028	0.05137558	0.051698964	-0.126251	-0.10948336	0.007850959	-0.10720135	-0.083306745	-0.038784705	0.14271921	0.07957286	0.10091076	0.02116236	0.12057703	-0.03213959	-0.06783978	-0.028135817	-0.11370068	0.027812984	0.114302464	0.10089538
ENSG00000239192	-12.658318	2.531375	0.2607838	-0.78533524	0.11811841	-0.018876927	-0.106854305	-0.07301194	1.0001897	-0.28193897	0.05248171	-1.144388	-0.13466622	-1.0963907	-1.2557299	0.46936613	-0.44815665	0.76956624	-0.13895044	-0.60828745	0.53607005	0.049749296	-0.13883431	0.07193542	0.3493607	0.22291094	0.3288443	0.31503388	0.11396156	-0.061595473	-0.29225612	-0.034932733	-0.0011587401	0.21733113	-0.19652307	0.016563663	0.0343695	-0.047668174	0.16900039	-0.04642862	0.045073934	0.036011204	-0.12974285	-0.11050728	0.02995998	0.035170026	-0.13539062	-0.049566187	0.02856347	-0.07913313	0.010334743	-0.059547335	0.09955224	0.09017325	0.15449283	0.023186639	0.084612235	-0.06378964	-0.00097141025	-0.021799674	-0.049251292	-0.034552246	0.068967625	0.0038346844
ENSG00000259711	-12.421925	2.417677	0.5124041	-0.7979706	0.08942316	-0.018735299	-0.10024025	-0.10381119	1.0303432	-0.32537705	0.03804831	-1.1601872	-0.18561192	-1.1124275	-1.2658937	0.48624557	-0.46041465	0.7663306	-0.15252075	-0.5679804	0.5276813	0.049701	-0.0227755	-0.008403996	0.3072367	0.26257378	0.28290784	0.33865526	0.09567005	-0.053063188	-0.2832573	0.017517092	-0.09764257	0.19426063	-0.18718058	0.10189161	-0.027725736	-0.044710312	0.15138683	-0.08329459	0.07195541	0.008702801	-0.2105773	-0.122594535	0.009801469	0.06480378	-0.13197502	0.00028499373	-0.05740286	-0.079492986	0.04686791	-0.0482035	0.106066495	0.03210315	0.15857871	-0.009422649	0.10007147	-0.083303824	0.015038142	-0.025444044	-0.015121619	-0.021418868	0.08093632	0.037763845
ENSG00000173200	-7.6841836	-0.9305118	-2.1946552	-2.8298798	3.0817559	1.7902281	-0.5227701	-0.1739563	0.18006371	-3.688537	-0.5048124	-2.2715225	-0.50294423	-0.4450629	-2.9790668	-0.3479744	-0.019265464	1.040423	-1.9506781	1.2001629	4.5739174	0.35316762	-2.340637	4.218307	-2.8302584	-0.45008215	-2.303186	0.5607276	-0.38715234	-0.26466185	3.2836847	1.2307681	-0.58097905	0.92482847	-0.77309144	-0.94685405	0.15739244	-1.25173	-0.538099	-0.33078703	0.111644186	-0.73439205	1.830947	0.025248999	-0.5255715	-1.1710471	1.4376396	1.6553775	-1.0402069	0.99164915	-0.48862988	-0.8878331	-1.5058106	0.6227541	-0.5388235	0.48250234	-1.4155314	0.6795814	-0.2111487	0.9730086	-0.9536849	-0.14593618	-1.1968542	-0.06582996
ENSG00000138386	18.279509	-6.8480396	2.4469857	4.3216987	-2.5605607	-3.3484445	1.1744908	-5.1766677	-0.71811545	4.967943	1.8761758	1.8636736	-0.18643515	1.1366918	0.067296304	1.2949522	-1.3108621	-1.5169971	-1.3174691	3.6122606	-4.1135077	-0.97275156	1.306691	-0.7241133	-2.2208552	-3.1655242	-1.6529049	-2.7181625	0.35428765	-0.017607234	-0.40906695	-1.1565298	0.4962042	0.43015334	1.0225489	-0.5018315	-1.7139192	2.9797807	-1.8922834	0.05275983	-0.2641874	-2.4974256	1.1189929	1.3806871	0.023001334	-0.29104367	0.8919618	0.47364253	-0.9431098	1.0628158	-0.26416802	0.04322185	0.042956736	-0.24107139	0.05940603	-0.32562828	-0.9238606	0.5040084	-0.6878671	-1.4956818	-0.46598625	-1.742179	-0.9802391	-0.34260127
ENSG00000197894	109.98884	-37.95773	-23.784132	10.518935	-31.115313	-21.137611	6.7865233	-6.979075	15.447115	20.578403	2.523953	4.7927847	19.264593	1.8549865	4.6866584	-20.091969	-5.152901	15.639655	4.4682803	-14.25608	-33.306736	0.7332529	-21.567177	9.376257	-7.525555	11.259801	-2.416922	-9.488657	-1.6912637	1.303362	-6.154163	10.95807	12.510414	-15.045885	12.146646	-0.28993058	-10.596352	-9.81081	9.540693	1.6710851	8.892035	0.16403453	2.52601	1.9561876	5.7572346	4.8336835	-7.833503	-2.4776042	-6.857382	1.5634544	-3.1150951	3.0424085	0.79193497	-5.3506618	8.808588	-1.3504503	-9.5355	0.8352446	-1.9956853	-0.76952606	-6.8401604	-2.5794632	2.3961399	-4.29729
ENSG00000236195	-12.65404	2.535539	0.258033	-0.78242207	0.11401124	-0.02018616	-0.10660191	-0.075208515	0.99506307	-0.2874267	0.04689861	-1.1379981	-0.14209452	-1.0841699	-1.2249488	0.45346925	-0.44771442	0.7713396	-0.14174174	-0.59911865	0.5421117	0.05454213	-0.13774651	0.07332852	0.34903333	0.22474197	0.32988483	0.3151224	0.11512715	-0.0613376	-0.2941873	-0.03373761	-0.0038295412	0.21669827	-0.19434826	0.017195733	0.034916725	-0.048576623	0.17012227	-0.047193024	0.045862675	0.03617727	-0.13076685	-0.11087035	0.03007666	0.035360456	-0.13505746	-0.05091646	0.027134122	-0.07966964	0.009198547	-0.05948021	0.10007612	0.090292856	0.15366891	0.023890926	0.08549002	-0.06293342	-0.0016333819	-0.021691421	-0.04957534	-0.033304766	0.06988574	0.0052905204
ENSG00000228963	-12.640811	2.5519552	0.26030764	-0.78275704	0.105774224	-0.03545695	-0.110985294	-0.013866812	0.985481	-0.2906997	0.05640698	-1.1443554	-0.11368104	-1.110658	-1.2483582	0.46797985	-0.45021713	0.7745964	-0.14230962	-0.59544045	0.54887354	0.051621918	-0.13183814	0.0717666	0.35418624	0.22035703	0.32737207	0.31448105	0.11108065	-0.061578937	-0.29268476	-0.040681396	-0.0066948254	0.21850553	-0.19706176	0.01352203	0.029974064	-0.04815645	0.1660531	-0.050101954	0.045084614	0.04211414	-0.12567233	-0.106217384	0.03396655	0.05634378	-0.12994596	-0.049283795	0.027186092	-0.07307857	0.009774856	-0.080124795	0.09810915	0.09095245	0.14551233	0.021210507	0.0795899	-0.06566595	-0.0030544421	-0.024174755	-0.044030946	-0.033900436	0.065978065	0.003654957
ENSG00000214955	-11.748768	2.0958717	-0.040007565	-0.5887332	-0.12921767	-0.37179974	-0.025059756	-0.080797866	1.2254823	0.39620462	0.13930225	-0.83399343	0.0015215841	-1.1084007	-1.1975014	0.31001854	-0.5025182	0.91951287	-0.24759522	-0.36154318	0.3231266	0.052659925	-0.06810459	0.13077183	0.34738606	0.35983485	0.42646003	0.422057	0.24402776	-0.07318202	-0.23278245	-0.107020125	-0.14670129	0.3412928	-0.3669599	-0.1647425	-0.04740931	-0.103981465	0.21516915	-0.035959337	0.014953476	0.0060602543	-0.07766125	-0.0738756	0.045682695	-0.030317504	-0.20484264	0.023697691	-0.08596961	0.08715098	0.02069517	-0.013081833	0.13502172	0.035144042	0.17067558	0.013075746	0.06474314	-0.0030922694	-0.0075578233	-0.063526146	-0.1161573	-0.17686771	-0.015384962	0.02546016
ENSG00000011376	-3.1330338	2.098958	0.11413535	0.076509796	-0.16253625	-0.27450386	-0.010616177	-1.1200582	-1.1182148	-0.5564845	0.6447219	-1.0730816	0.9588562	0.3548848	-0.488942	0.47468165	0.1401811	-0.37537947	0.44438896	-1.3322517	0.511796	-0.2503052	0.15187465	-0.12132224	-0.1623812	0.05529064	0.06613392	-0.36406597	-0.06434916	-0.030953811	-0.32807297	0.13950235	0.516615	0.31961623	-0.16551325	-0.02870827	-0.007960585	-0.5931642	0.5979057	-0.0012976669	0.07459758	0.43910185	-0.24523613	0.06961489	-0.13691665	-0.009835214	0.16336127	0.06188769	0.089381896	0.25789836	0.29495397	-0.045493066	-0.17035525	0.20217513	0.29011095	-0.3298739	-0.13713719	0.011453189	0.18172929	-0.5076006	0.3065653	-0.1242735	-0.35941842	-0.3396578
ENSG00000149925	637.87604	72.69087	20.899248	1.117338	-98.22198	-174.81667	-46.82463	596.18567	-137.38551	-26.31595	64.22344	4.687971	209.34369	-37.164192	8.201357	21.199331	20.46883	-17.620087	-1.1894602	46.104027	24.411451	-7.2700863	6.2964725	-3.8025334	2.149089	14.233322	12.731502	-6.283575	18.579693	0.23764342	-7.267241	24.23255	26.704815	12.669583	14.157923	8.521816	14.069004	-27.725937	20.436792	-2.3781343	-18.744415	-47.47152	-28.323164	-2.7138617	10.655459	-15.728996	6.786919	0.3761718	0.07051771	1.4334687	0.8726285	0.8086714	12.865834	5.8243065	-6.727856	-14.744827	26.965496	-1.4716408	16.95349	15.608962	-20.678665	-6.087937	-19.736448	1.9315636
ENSG00000252728	-12.659886	2.5315917	0.25790143	-0.7846246	0.11745804	-0.019923687	-0.10657362	-0.0727975	1.0001792	-0.28159982	0.052108504	-1.1448491	-0.13520828	-1.096344	-1.2546479	0.47064105	-0.4495897	0.77112544	-0.13830243	-0.60885257	0.5365587	0.050220035	-0.13966256	0.072881535	0.3502693	0.22236842	0.32859412	0.31526744	0.11426326	-0.061559618	-0.29199025	-0.035173032	-0.0015594038	0.21741767	-0.19645208	0.01660605	0.0347086	-0.047586333	0.16942196	-0.047301818	0.045431104	0.03660299	-0.13057216	-0.11091211	0.029499464	0.034942362	-0.1345798	-0.05004516	0.027485415	-0.079417	0.010271983	-0.060058516	0.09900077	0.09062365	0.1544409	0.023659445	0.08493123	-0.06308336	-0.0006048871	-0.021210812	-0.048269194	-0.034100015	0.06894606	0.0037973612
ENSG00000202385	-12.516548	2.4523144	0.22631824	-0.7924491	0.15012345	-0.010470527	-0.10511694	-0.0826787	1.0093338	-0.27614602	0.04297727	-1.1420149	-0.12474577	-1.0988876	-1.2700577	0.44907773	-0.42090607	0.74523216	-0.13579546	-0.58247733	0.5434701	0.052556664	-0.14033456	0.07287289	0.36392525	0.18501139	0.31011012	0.2805837	0.12586524	-0.058820546	-0.27390832	-0.071415365	0.004198738	0.20980154	-0.18706295	0.05082738	0.043676652	-0.044525206	0.1577073	-0.05353194	0.042983003	0.044401422	-0.14136118	-0.100490935	0.010355675	0.03222918	-0.12901694	-0.041894916	0.054439336	-0.07209919	0.018054476	-0.05773668	0.07135135	0.06175869	0.13497798	0.046718206	0.08330431	-0.067588106	0.020810869	-0.008391082	-0.04366995	-0.019840837	0.06667035	0.0033864235
ENSG00000108395	8.1784315	7.3378053	-1.4118084	2.4768066	-2.4789908	-2.394186	0.13693233	-5.167603	-11.135274	1.0349045	3.5359604	5.1451735	-2.0691354	6.734222	9.830419	-0.29283947	-1.1621734	-5.487884	0.22471541	3.1087391	-1.3662193	-1.1467932	-0.15693548	-0.7109507	-7.7049637	-2.692327	-0.9816826	2.3645053	1.4992613	0.023515703	-2.3893535	0.7039886	-2.1506026	0.38514504	0.9152827	0.5841057	0.17701194	-0.3951218	0.81552035	0.058928203	0.99117297	0.19950144	-0.21845917	-0.3059226	0.20832106	-0.40380704	0.32735988	-0.527795	0.37289488	-0.71462905	-0.8306348	0.50860757	-0.9586598	1.0790919	-1.4902927	0.14784412	-0.7989936	0.31293795	-0.4270908	-0.07947604	-0.83395493	-1.4863876	0.5267102	0.1127692
ENSG00000272546	-12.653669	2.534353	0.2577497	-0.7831693	0.1152878	-0.020026833	-0.10655358	-0.075023554	0.9965797	-0.2847479	0.048930183	-1.140768	-0.13930424	-1.0892276	-1.2382385	0.46088135	-0.44862273	0.77127564	-0.14015555	-0.60385054	0.53976274	0.052442674	-0.138437	0.073391	0.3500071	0.22261783	0.32833678	0.3148685	0.114731185	-0.061552204	-0.2921194	-0.035519887	-0.00313864	0.21711043	-0.1956327	0.016441936	0.034491044	-0.0480005	0.1696795	-0.047468286	0.046098195	0.03634692	-0.1307803	-0.110958226	0.030069798	0.034431376	-0.13398656	-0.049875554	0.027511157	-0.078893006	0.01036222	-0.060135536	0.09812505	0.091693066	0.1555462	0.02375942	0.08275635	-0.064913414	0.0010948033	-0.019950515	-0.04676326	-0.036782186	0.066698715	0.00066527823
ENSG00000220517	-12.141848	2.484338	0.19420049	-0.5521185	-0.14428036	-0.05461684	-0.11861989	-0.09252675	0.5340612	-0.42505306	0.011234201	-0.75164896	-0.73217833	-0.56781596	-0.950533	0.52832085	-0.40859923	0.22579336	-0.10024553	-0.81726515	0.78426343	0.004265133	0.48816308	1.2287434	1.1076658	0.48954082	0.32489616	-0.13080686	0.030525291	-0.033817068	-0.3512533	0.00805351	-0.041922975	-0.06464454	-0.15948623	0.018729791	-0.030296927	0.11546403	-0.04934674	-0.066028275	-0.08444803	-0.14596106	0.11779716	0.05285628	0.039462224	0.028374149	-0.10660896	-0.11578755	-0.05585849	-0.08979808	-0.025028506	-0.09011942	0.16371581	0.036486436	0.1877193	0.053537127	-0.009577384	-0.11866708	0.0013024552	0.018215965	-0.060573872	-0.032916352	0.042958304	0.036822774
