gene_id,gene_idx
ENSG00000162695,15459
ENSG00000164756,15460
ENSG00000014824,15461
ENSG00000196660,15462
ENSG00000136868,15463
ENSG00000136867,15464
ENSG00000101438,15465
ENSG00000169359,15466
ENSG00000131183,15467
ENSG00000157765,15468
ENSG00000198569,15469
ENSG00000164414,15470
ENSG00000102100,15471
ENSG00000117620,15472
ENSG00000176087,15473
ENSG00000138459,15474
ENSG00000121073,15475
ENSG00000157593,15476
ENSG00000124786,15477
ENSG00000205060,15478
ENSG00000181830,15479
ENSG00000080189,15480
ENSG00000116704,15481
ENSG00000130958,15482
ENSG00000182747,15483
ENSG00000127526,15484
ENSG00000189339,15485
ENSG00000175782,15486
ENSG00000100036,15487
ENSG00000196376,15488
ENSG00000110660,15489
ENSG00000183780,15490
ENSG00000151812,15491
ENSG00000115084,15492
ENSG00000213699,15493
ENSG00000176273,15494
ENSG00000168917,15495
ENSG00000164729,15496
ENSG00000236396,15497
ENSG00000177710,15498
ENSG00000259224,15499
ENSG00000123643,15500
ENSG00000186335,15501
ENSG00000186334,15502
ENSG00000180773,15503
ENSG00000160190,15504
ENSG00000134955,15505
ENSG00000157800,15506
ENSG00000137700,15507
ENSG00000111371,15508
ENSG00000134294,15509
ENSG00000188338,15510
ENSG00000139209,15511
ENSG00000017483,15512
ENSG00000139974,15513
ENSG00000103042,15514
ENSG00000166558,15515
ENSG00000177058,15516
ENSG00000157637,15517
ENSG00000169507,15518
ENSG00000143570,15519
ENSG00000165794,15520
ENSG00000141873,15521
ENSG00000147804,15522
ENSG00000139540,15523
ENSG00000141424,15524
ENSG00000112473,15525
ENSG00000138821,15526
ENSG00000029364,15527
ENSG00000196950,15528
ENSG00000133195,15529
ENSG00000148482,15530
ENSG00000165915,15531
ENSG00000104635,15532
ENSG00000138449,15533
ENSG00000133065,15534
ENSG00000136052,15535
ENSG00000114544,15536
ENSG00000149150,15537
ENSG00000167703,15538
ENSG00000134802,15539
ENSG00000070214,15540
ENSG00000129353,15541
ENSG00000143036,15542
ENSG00000204385,15543
ENSG00000137968,15544
ENSG00000162426,15545
ENSG00000164175,15546
ENSG00000158715,15547
ENSG00000022567,15548
ENSG00000076351,15549
ENSG00000119457,15550
ENSG00000139508,15551
ENSG00000142494,15552
ENSG00000180638,15553
ENSG00000211584,15554
ENSG00000169026,15555
ENSG00000138463,15556
ENSG00000169241,15557
ENSG00000163959,15558
ENSG00000186198,15559
ENSG00000132517,15560
ENSG00000185803,15561
ENSG00000101276,15562
ENSG00000040487,15563
ENSG00000122490,15564
ENSG00000162976,15565
ENSG00000084453,15566
ENSG00000134538,15567
ENSG00000111700,15568
ENSG00000205754,15569
ENSG00000139155,15570
ENSG00000174640,15571
ENSG00000137491,15572
ENSG00000176463,15573
ENSG00000101187,15574
ENSG00000173930,15575
ENSG00000137571,15576
ENSG00000205359,15577
ENSG00000133302,15578
ENSG00000119906,15579
ENSG00000166750,15580
ENSG00000172716,15581
ENSG00000172123,15582
ENSG00000205045,15583
ENSG00000154760,15584
ENSG00000236320,15585
ENSG00000171790,15586
ENSG00000119705,15587
ENSG00000187122,15588
ENSG00000145147,15589
ENSG00000184347,15590
ENSG00000178235,15591
ENSG00000185985,15592
ENSG00000121871,15593
ENSG00000179542,15594
ENSG00000165300,15595
ENSG00000184564,15596
ENSG00000065613,15597
ENSG00000163681,15598
ENSG00000170290,15599
ENSG00000124107,15600
ENSG00000137776,15601
ENSG00000164609,15602
ENSG00000126233,15603
ENSG00000283992,15604
ENSG00000132207,15605
ENSG00000181625,15606
ENSG00000188827,15607
ENSG00000149346,15608
ENSG00000160256,15609
,15610
ENSG00000170365,15611
ENSG00000175387,15612
ENSG00000166949,15613
ENSG00000141646,15614
ENSG00000113658,15615
ENSG00000137834,15616
ENSG00000101665,15617
ENSG00000120693,15618
ENSG00000170545,15619
ENSG00000112305,15620
ENSG00000084070,15621
ENSG00000102038,15622
ENSG00000080503,15623
ENSG00000127616,15624
ENSG00000153147,15625
ENSG00000163104,15626
ENSG00000138375,15627
ENSG00000099956,15628
ENSG00000173473,15629
ENSG00000139613,15630
ENSG00000066117,15631
ENSG00000108604,15632
ENSG00000082014,15633
ENSG00000073584,15634
ENSG00000072501,15635
ENSG00000077935,15636
ENSG00000136824,15637
ENSG00000108055,15638
ENSG00000113810,15639
ENSG00000198887,15640
ENSG00000163029,15641
ENSG00000101596,15642
ENSG00000214097,15643
ENSG00000165935,15644
ENSG00000179256,15645
ENSG00000166002,15646
ENSG00000163206,15647
ENSG00000176994,15648
,15649
ENSG00000183172,15650
ENSG00000157106,15651
ENSG00000198952,15652
ENSG00000070366,15653
ENSG00000116698,15654
ENSG00000167447,15655
ENSG00000105771,15656
ENSG00000235169,15657
ENSG00000139656,15658
ENSG00000256235,15659
ENSG00000204323,15660
ENSG00000259120,15661
ENSG00000214046,15662
ENSG00000111850,15663
ENSG00000203870,15664
ENSG00000184785,15665
ENSG00000256537,15666
ENSG00000178947,15667
ENSG00000196972,15668
ENSG00000205670,15669
,15670
ENSG00000163866,15671
ENSG00000224531,15672
ENSG00000163683,15673
ENSG00000188725,15674
ENSG00000268182,15675
ENSG00000253457,15676
ENSG00000176209,15677
ENSG00000250317,15678
ENSG00000206026,15679
ENSG00000267795,15680
ENSG00000185662,15681
ENSG00000095932,15682
ENSG00000232388,15683
ENSG00000235453,15684
ENSG00000262543,15685
ENSG00000186577,15686
ENSG00000214194,15687
ENSG00000248771,15688
ENSG00000271824,15689
ENSG00000283288,15690
ENSG00000243627,15691
,15692
ENSG00000255274,15693
ENSG00000261873,15694
ENSG00000284713,15695
ENSG00000284479,15696
ENSG00000286920,15697
ENSG00000284791,15698
ENSG00000288460,15699
ENSG00000164112,15700
ENSG00000284638,15701
ENSG00000205704,15702
ENSG00000289762,15703
ENSG00000261341,15704
ENSG00000240204,15705
ENSG00000256162,15706
ENSG00000172062,15707
ENSG00000205571,15708
ENSG00000119953,15709
ENSG00000128602,15710
ENSG00000198732,15711
ENSG00000112562,15712
ENSG00000088826,15713
ENSG00000166311,15714
ENSG00000135587,15715
ENSG00000103056,15716
ENSG00000136699,15717
ENSG00000172594,15718
ENSG00000130768,15719
ENSG00000091482,15720
ENSG00000109208,15721
ENSG00000171201,15722
ENSG00000102172,15723
ENSG00000183963,15724
ENSG00000214872,15725
ENSG00000188176,15726
ENSG00000122692,15727
ENSG00000123415,15728
ENSG00000198742,15729
ENSG00000108854,15730
ENSG00000115593,15731
ENSG00000143499,15732
ENSG00000185420,15733
ENSG00000186532,15734
ENSG00000135632,15735
ENSG00000124216,15736
ENSG00000019549,15737
ENSG00000185669,15738
ENSG00000092531,15739
ENSG00000132639,15740
ENSG00000099940,15741
ENSG00000143740,15742
ENSG00000065609,15743
ENSG00000023608,15744
ENSG00000104976,15745
ENSG00000164975,15746
ENSG00000165684,15747
ENSG00000174446,15748
ENSG00000143553,15749
ENSG00000145335,15750
ENSG00000064692,15751
ENSG00000074317,15752
ENSG00000173267,15753
ENSG00000197157,15754
ENSG00000162804,15755
ENSG00000159210,15756
ENSG00000163877,15757
ENSG00000184602,15758
ENSG00000182600,15759
ENSG00000101298,15760
ENSG00000163788,15761
ENSG00000161981,15762
ENSG00000124380,15763
ENSG00000184209,15764
ENSG00000060688,15765
ENSG00000168566,15766
ENSG00000104852,15767
ENSG00000144028,15768
ENSG00000077312,15769
ENSG00000131876,15770
ENSG00000125835,15771
ENSG00000125870,15772
ENSG00000124562,15773
ENSG00000167088,15774
ENSG00000125743,15775
ENSG00000100028,15776
ENSG00000182004,15777
ENSG00000139343,15778
ENSG00000143977,15779
ENSG00000128739,15780
ENSG00000101400,15781
ENSG00000172164,15782
ENSG00000168807,15783
ENSG00000147481,15784
ENSG00000172554,15785
ENSG00000188817,15786
ENSG00000100138,15787
ENSG00000169371,15788
ENSG00000273173,15789
ENSG00000100603,15790
ENSG00000028528,15791
ENSG00000205302,15792
ENSG00000112335,15793
ENSG00000114520,15794
ENSG00000089006,15795
ENSG00000129515,15796
ENSG00000162627,15797
ENSG00000106266,15798
ENSG00000130340,15799
ENSG00000086300,15800
ENSG00000002919,15801
ENSG00000147164,15802
ENSG00000071189,15803
ENSG00000135317,15804
ENSG00000110025,15805
ENSG00000104497,15806
ENSG00000115234,15807
ENSG00000178996,15808
ENSG00000120451,15809
ENSG00000167208,15810
ENSG00000124104,15811
ENSG00000157734,15812
ENSG00000064652,15813
ENSG00000109762,15814
ENSG00000143376,15815
ENSG00000048471,15816
ENSG00000148158,15817
ENSG00000174226,15818
ENSG00000172803,15819
ENSG00000173548,15820
ENSG00000057252,15821
ENSG00000167780,15822
ENSG00000112320,15823
ENSG00000185338,15824
ENSG00000120833,15825
ENSG00000184557,15826
ENSG00000180008,15827
ENSG00000171150,15828
ENSG00000170677,15829
ENSG00000274211,15830
ENSG00000142168,15831
ENSG00000291237,15832
ENSG00000109610,15833
ENSG00000165643,15834
ENSG00000120669,15835
ENSG00000159140,15836
ENSG00000095637,15837
ENSG00000154556,15838
ENSG00000120896,15839
ENSG00000108018,15840
ENSG00000184985,15841
ENSG00000156395,15842
ENSG00000140263,15843
ENSG00000137642,15844
ENSG00000134243,15845
ENSG00000115904,15846
ENSG00000100485,15847
ENSG00000167941,15848
ENSG00000171243,15849
ENSG00000198944,15850
ENSG00000186212,15851
ENSG00000198142,15852
ENSG00000187808,15853
ENSG00000182968,15854
ENSG00000181449,15855
ENSG00000134595,15856
ENSG00000124766,15857
ENSG00000134532,15858
ENSG00000110693,15859
ENSG00000171056,15860
ENSG00000005513,15861
ENSG00000125398,15862
ENSG00000100146,15863
ENSG00000176887,15864
ENSG00000177732,15865
ENSG00000143842,15866
ENSG00000168875,15867
ENSG00000129194,15868
ENSG00000164736,15869
ENSG00000203883,15870
ENSG00000125285,15871
ENSG00000039600,15872
ENSG00000185591,15873
ENSG00000167182,15874
ENSG00000172845,15875
ENSG00000105866,15876
ENSG00000204335,15877
ENSG00000189120,15878
ENSG00000170374,15879
ENSG00000164651,15880
ENSG00000217236,15881
ENSG00000067066,15882
ENSG00000135899,15883
ENSG00000079263,15884
ENSG00000185404,15885
ENSG00000064199,15886
ENSG00000235387,15887
ENSG00000118434,15888
ENSG00000141316,15889
ENSG00000177202,15890
ENSG00000171489,15891
ENSG00000171478,15892
ENSG00000182310,15893
ENSG00000153498,15894
ENSG00000165698,15895
ENSG00000185955,15896
ENSG00000286135,15897
ENSG00000104450,15898
ENSG00000061656,15899
ENSG00000076382,15900
ENSG00000077327,15901
ENSG00000091640,15902
ENSG00000137098,15903
ENSG00000008294,15904
,15905
ENSG00000178287,15906
ENSG00000164871,15907
ENSG00000144451,15908
ENSG00000155761,15909
ENSG00000106304,15910
ENSG00000198021,15911
ENSG00000203926,15912
ENSG00000227234,15913
,15914
ENSG00000198573,15915
ENSG00000196406,15916
,15917
,15918
ENSG00000203923,15919
ENSG00000268988,15920
ENSG00000189252,15921
ENSG00000189326,15922
ENSG00000204363,15923
ENSG00000113140,15924
ENSG00000152583,15925
ENSG00000133104,15926
ENSG00000021574,15927
ENSG00000122432,15928
ENSG00000158480,15929
ENSG00000158792,15930
ENSG00000173699,15931
ENSG00000150628,15932
ENSG00000132122,15933
ENSG00000106686,15934
ENSG00000042317,15935
ENSG00000145757,15936
ENSG00000186451,15937
ENSG00000182957,15938
ENSG00000144962,15939
ENSG00000162814,15940
ENSG00000163071,15941
ENSG00000166118,15942
ENSG00000006282,15943
ENSG00000187144,15944
ENSG00000141255,15945
ENSG00000170469,15946
ENSG00000149634,15947
ENSG00000204849,15948
,15949
ENSG00000275969,15950
,15951
ENSG00000276581,15952
ENSG00000185775,15953
ENSG00000276040,15954
ENSG00000230246,15955
ENSG00000177910,15956
ENSG00000214929,15957
ENSG00000186788,15958
ENSG00000189357,15959
ENSG00000177992,15960
ENSG00000205108,15961
ENSG00000187791,15962
ENSG00000174038,15963
ENSG00000221843,15964
ENSG00000184361,15965
ENSG00000167523,15966
ENSG00000185523,15967
ENSG00000171722,15968
ENSG00000186583,15969
ENSG00000160284,15970
ENSG00000249481,15971
ENSG00000123352,15972
ENSG00000196141,15973
ENSG00000161888,15974
ENSG00000152253,15975
ENSG00000114902,15976
ENSG00000118363,15977
ENSG00000129128,15978
ENSG00000124664,15979
ENSG00000040275,15980
ENSG00000163806,15981
ENSG00000204710,15982
ENSG00000136206,15983
ENSG00000205238,15984
ENSG00000173678,15985
ENSG00000214300,15986
ENSG00000183318,15987
ENSG00000170092,15988
ENSG00000260097,15989
ENSG00000273520,15990
ENSG00000262461,15991
ENSG00000274570,15992
ENSG00000275976,15993
ENSG00000184616,15994
ENSG00000286038,15995
ENSG00000286137,15996
ENSG00000286014,15997
ENSG00000185040,15998
ENSG00000186645,15999
ENSG00000205482,16000
ENSG00000230358,16001
ENSG00000128487,16002
ENSG00000100014,16003
ENSG00000101222,16004
ENSG00000152582,16005
ENSG00000072195,16006
ENSG00000286095,16007
ENSG00000181323,16008
ENSG00000184560,16009
ENSG00000283439,16010
ENSG00000065526,16011
ENSG00000258484,16012
ENSG00000197912,16013
ENSG00000104133,16014
ENSG00000090487,16015
,16016
ENSG00000176170,16017
ENSG00000063176,16018
ENSG00000153820,16019
ENSG00000066336,16020
ENSG00000269404,16021
ENSG00000166211,16022
ENSG00000163611,16023
ENSG00000164808,16024
ENSG00000106723,16025
ENSG00000147059,16026
ENSG00000186787,16027
ENSG00000204271,16028
ENSG00000186767,16029
ENSG00000168005,16030
ENSG00000164266,16031
ENSG00000128040,16032
ENSG00000122711,16033
ENSG00000133710,16034
ENSG00000178172,16035
ENSG00000145879,16036
ENSG00000229453,16037
ENSG00000204909,16038
ENSG00000214510,16039
ENSG00000196800,16040
ENSG00000166145,16041
ENSG00000167642,16042
ENSG00000101446,16043
ENSG00000149651,16044
ENSG00000134278,16045
ENSG00000204991,16046
ENSG00000275489,16047
ENSG00000105549,16048
ENSG00000249693,16049
ENSG00000272899,16050
ENSG00000164123,16051
ENSG00000173728,16052
ENSG00000153790,16053
ENSG00000165863,16054
ENSG00000164972,16055
ENSG00000164500,16056
ENSG00000159648,16057
ENSG00000172073,16058
ENSG00000196900,16059
ENSG00000257987,16060
ENSG00000197471,16061
ENSG00000169682,16062
ENSG00000183018,16063
ENSG00000182557,16064
ENSG00000054796,16065
ENSG00000134668,16066
ENSG00000152377,16067
ENSG00000107742,16068
ENSG00000196104,16069
ENSG00000262655,16070
ENSG00000159674,16071
ENSG00000121067,16072
ENSG00000144228,16073
ENSG00000198917,16074
ENSG00000118785,16075
ENSG00000072080,16076
ENSG00000138600,16077
ENSG00000005206,16078
ENSG00000185294,16079
ENSG00000157837,16080
ENSG00000116096,16081
ENSG00000166068,16082
ENSG00000198369,16083
ENSG00000188766,16084
ENSG00000111412,16085
ENSG00000203772,16086
ENSG00000169474,16087
ENSG00000169469,16088
ENSG00000241794,16089
ENSG00000196805,16090
ENSG00000163216,16091
ENSG00000203785,16092
ENSG00000244094,16093
ENSG00000159516,16094
ENSG00000163209,16095
ENSG00000184148,16096
ENSG00000283227,16097
ENSG00000010072,16098
ENSG00000164056,16099
ENSG00000136158,16100
ENSG00000168939,16101
ENSG00000187678,16102
ENSG00000167778,16103
ENSG00000176422,16104
ENSG00000123178,16105
ENSG00000171621,16106
ENSG00000111671,16107
ENSG00000162032,16108
ENSG00000175093,16109
ENSG00000163554,16110
ENSG00000197694,16111
ENSG00000070182,16112
ENSG00000115306,16113
ENSG00000173898,16114
ENSG00000160460,16115
ENSG00000137877,16116
ENSG00000090054,16117
ENSG00000100596,16118
ENSG00000172296,16119
ENSG00000165389,16120
ENSG00000196542,16121
ENSG00000179119,16122
ENSG00000134548,16123
ENSG00000164299,16124
ENSG00000104549,16125
ENSG00000137767,16126
ENSG00000161011,16127
ENSG00000213523,16128
ENSG00000183888,16129
ENSG00000068784,16130
ENSG00000197122,16131
ENSG00000080603,16132
ENSG00000277363,16133
ENSG00000145545,16134
ENSG00000277893,16135
ENSG00000128039,16136
ENSG00000072310,16137
ENSG00000198911,16138
ENSG00000153914,16139
ENSG00000153006,16140
ENSG00000112658,16141
ENSG00000151304,16142
ENSG00000196935,16143
ENSG00000266028,16144
ENSG00000196369,16145
ENSG00000171943,16146
ENSG00000196220,16147
ENSG00000122862,16148
ENSG00000075142,16149
ENSG00000185739,16150
ENSG00000116649,16151
ENSG00000125508,16152
ENSG00000143742,16153
ENSG00000140319,16154
ENSG00000153037,16155
ENSG00000100883,16156
ENSG00000167881,16157
ENSG00000174780,16158
ENSG00000096063,16159
ENSG00000135250,16160
ENSG00000184343,16161
ENSG00000182934,16162
ENSG00000144867,16163
ENSG00000101955,16164
ENSG00000102359,16165
ENSG00000167720,16166
ENSG00000100104,16167
ENSG00000133226,16168
ENSG00000167978,16169
ENSG00000177679,16170
ENSG00000139767,16171
ENSG00000226763,16172
ENSG00000087087,16173
ENSG00000136450,16174
ENSG00000161547,16175
ENSG00000112081,16176
ENSG00000116350,16177
ENSG00000100650,16178
ENSG00000124193,16179
ENSG00000115875,16180
ENSG00000263465,16181
ENSG00000111786,16182
ENSG00000188529,16183
ENSG00000116754,16184
ENSG00000154548,16185
ENSG00000271303,16186
ENSG00000184895,16187
ENSG00000141380,16188
ENSG00000184402,16189
ENSG00000008324,16190
ENSG00000138385,16191
ENSG00000106028,16192
ENSG00000145687,16193
ENSG00000157216,16194
ENSG00000130511,16195
ENSG00000146700,16196
ENSG00000179954,16197
ENSG00000084112,16198
ENSG00000141298,16199
ENSG00000172830,16200
ENSG00000165120,16201
ENSG00000176101,16202
ENSG00000123096,16203
ENSG00000124783,16204
ENSG00000163479,16205
ENSG00000114850,16206
ENSG00000180879,16207
ENSG00000149136,16208
ENSG00000157005,16209
ENSG00000139874,16210
ENSG00000180616,16211
ENSG00000278195,16212
ENSG00000132671,16213
ENSG00000162009,16214
ENSG00000160075,16215
ENSG00000284438,16216
ENSG00000284306,16217
ENSG00000284546,16218
ENSG00000283873,16219
ENSG00000284018,16220
ENSG00000230268,16221
ENSG00000125046,16222
ENSG00000126752,16223
ENSG00000241476,16224
ENSG00000268447,16225
ENSG00000117155,16226
ENSG00000165584,16227
ENSG00000268009,16228
ENSG00000269791,16229
ENSG00000165583,16230
ENSG00000187754,16231
,16232
ENSG00000008513,16233
ENSG00000157350,16234
ENSG00000126091,16235
ENSG00000110080,16236
ENSG00000115525,16237
ENSG00000064225,16238
ENSG00000073849,16239
ENSG00000144057,16240
ENSG00000070526,16241
ENSG00000070731,16242
ENSG00000184005,16243
ENSG00000136840,16244
ENSG00000117069,16245
ENSG00000160408,16246
ENSG00000004866,16247
ENSG00000007341,16248
ENSG00000111728,16249
ENSG00000140557,16250
ENSG00000177511,16251
ENSG00000113532,16252
ENSG00000101638,16253
ENSG00000148488,16254
ENSG00000100380,16255
ENSG00000149418,16256
ENSG00000147488,16257
ENSG00000010327,16258
ENSG00000136011,16259
ENSG00000144681,16260
ENSG00000141750,16261
ENSG00000185482,16262
ENSG00000118007,16263
ENSG00000101972,16264
ENSG00000066923,16265
ENSG00000136738,16266
ENSG00000115145,16267
ENSG00000124356,16268
ENSG00000138134,16269
ENSG00000035720,16270
ENSG00000178078,16271
ENSG00000147465,16272
ENSG00000131748,16273
ENSG00000010270,16274
ENSG00000164211,16275
ENSG00000172345,16276
ENSG00000174448,16277
ENSG00000084090,16278
ENSG00000130052,16279
ENSG00000159433,16280
ENSG00000214530,16281
ENSG00000133121,16282
ENSG00000115415,16283
ENSG00000170581,16284
ENSG00000168610,16285
ENSG00000138378,16286
ENSG00000126561,16287
ENSG00000173757,16288
ENSG00000166888,16289
ENSG00000126549,16290
ENSG00000124214,16291
ENSG00000040341,16292
ENSG00000118804,16293
ENSG00000159167,16294
ENSG00000113739,16295
ENSG00000164647,16296
ENSG00000105889,16297
ENSG00000157214,16298
ENSG00000115107,16299
ENSG00000127954,16300
ENSG00000018610,16301
ENSG00000256762,16302
ENSG00000123473,16303
ENSG00000167323,16304
ENSG00000109689,16305
ENSG00000213533,16306
ENSG00000184584,16307
ENSG00000168439,16308
ENSG00000104375,16309
ENSG00000101109,16310
,16311
ENSG00000072786,16312
ENSG00000118046,16313
ENSG00000144589,16314
ENSG00000115661,16315
ENSG00000164543,16316
ENSG00000081320,16317
ENSG00000204344,16318
ENSG00000102572,16319
ENSG00000115694,16320
ENSG00000134602,16321
ENSG00000196335,16322
ENSG00000169302,16323
ENSG00000152953,16324
ENSG00000165752,16325
ENSG00000130413,16326
ENSG00000125834,16327
ENSG00000163482,16328
ENSG00000112079,16329
ENSG00000211455,16330
ENSG00000198648,16331
ENSG00000196182,16332
ENSG00000198870,16333
ENSG00000117632,16334
ENSG00000104435,16335
ENSG00000197457,16336
ENSG00000015592,16337
ENSG00000230873,16338
ENSG00000243317,16339
ENSG00000107960,16340
ENSG00000148175,16341
ENSG00000067221,16342
ENSG00000165283,16343
ENSG00000133115,16344
ENSG00000243244,16345
ENSG00000140022,16346
ENSG00000165730,16347
ENSG00000173320,16348
ENSG00000001460,16349
ENSG00000163116,16350
ENSG00000197768,16351
ENSG00000239605,16352
ENSG00000137868,16353
ENSG00000146857,16354
ENSG00000266173,16355
ENSG00000082146,16356
ENSG00000023734,16357
ENSG00000165209,16358
ENSG00000242866,16359
ENSG00000143093,16360
ENSG00000128578,16361
ENSG00000240045,16362
ENSG00000115808,16363
ENSG00000196792,16364
ENSG00000090372,16365
ENSG00000101846,16366
ENSG00000134910,16367
ENSG00000163527,16368
ENSG00000103266,16369
ENSG00000203685,16370
ENSG00000106089,16371
ENSG00000099365,16372
ENSG00000111450,16373
ENSG00000166900,16374
ENSG00000103496,16375
ENSG00000162236,16376
ENSG00000135823,16377
ENSG00000079950,16378
ENSG00000170310,16379
ENSG00000104915,16380
ENSG00000135604,16381
ENSG00000117758,16382
ENSG00000124222,16383
ENSG00000136874,16384
ENSG00000168818,16385
ENSG00000178750,16386
ENSG00000136854,16387
ENSG00000076944,16388
ENSG00000116266,16389
ENSG00000166263,16390
ENSG00000164506,16391
ENSG00000145087,16392
ENSG00000168952,16393
ENSG00000060140,16394
ENSG00000198252,16395
ENSG00000127952,16396
ENSG00000198842,16397
ENSG00000113387,16398
ENSG00000136143,16399
ENSG00000163541,16400
ENSG00000172340,16401
ENSG00000198829,16402
ENSG00000094975,16403
ENSG00000111707,16404
ENSG00000107882,16405
ENSG00000175600,16406
ENSG00000105705,16407
ENSG00000064607,16408
ENSG00000165416,16409
ENSG00000137573,16410
ENSG00000196562,16411
ENSG00000196502,16412
ENSG00000197165,16413
ENSG00000261052,16414
ENSG00000213648,16415
ENSG00000173597,16416
ENSG00000198203,16417
ENSG00000196228,16418
ENSG00000198075,16419
ENSG00000109193,16420
ENSG00000105398,16421
ENSG00000088002,16422
ENSG00000130540,16423
ENSG00000138068,16424
ENSG00000144455,16425
ENSG00000129103,16426
ENSG00000116030,16427
ENSG00000188612,16428
ENSG00000184900,16429
ENSG00000177688,16430
ENSG00000164828,16431
ENSG00000100242,16432
ENSG00000164744,16433
ENSG00000167098,16434
ENSG00000139531,16435
ENSG00000196284,16436
ENSG00000213246,16437
ENSG00000196235,16438
ENSG00000109111,16439
ENSG00000119760,16440
ENSG00000092201,16441
ENSG00000102710,16442
ENSG00000223731,16443
ENSG00000223611,16444
ENSG00000156502,16445
ENSG00000148290,16446
ENSG00000148291,16447
ENSG00000148248,16448
ENSG00000148296,16449
ENSG00000106868,16450
ENSG00000099994,16451
ENSG00000157303,16452
ENSG00000143502,16453
ENSG00000173705,16454
ENSG00000100647,16455
ENSG00000101945,16456
ENSG00000152455,16457
ENSG00000178691,16458
ENSG00000159164,16459
ENSG00000185518,16460
ENSG00000122012,16461
ENSG00000177868,16462
ENSG00000165124,16463
ENSG00000197321,16464
ENSG00000198168,16465
ENSG00000166111,16466
ENSG00000157703,16467
ENSG00000133789,16468
ENSG00000175854,16469
ENSG00000173928,16470
ENSG00000116668,16471
ENSG00000169895,16472
ENSG00000147642,16473
ENSG00000171772,16474
ENSG00000205078,16475
ENSG00000161860,16476
ENSG00000217442,16477
ENSG00000179751,16478
ENSG00000198765,16479
ENSG00000196074,16480
ENSG00000153157,16481
ENSG00000139351,16482
ENSG00000105137,16483
ENSG00000097096,16484
ENSG00000117614,16485
ENSG00000165025,16486
ENSG00000125755,16487
ENSG00000008056,16488
ENSG00000157152,16489
ENSG00000185666,16490
ENSG00000162520,16491
ENSG00000135316,16492
ENSG00000101463,16493
ENSG00000183379,16494
ENSG00000131018,16495
ENSG00000054654,16496
ENSG00000176438,16497
ENSG00000181392,16498
ENSG00000197283,16499
ENSG00000100321,16500
ENSG00000108639,16501
ENSG00000127561,16502
ENSG00000105467,16503
ENSG00000159082,16504
ENSG00000078269,16505
ENSG00000213463,16506
ENSG00000182253,16507
ENSG00000171992,16508
ENSG00000172403,16509
ENSG00000166317,16510
ENSG00000163630,16511
ENSG00000275066,16512
ENSG00000102003,16513
ENSG00000008282,16514
ENSG00000143028,16515
ENSG00000204070,16516
ENSG00000067715,16517
ENSG00000143858,16518
ENSG00000213023,16519
ENSG00000132872,16520
ENSG00000129990,16521
ENSG00000134207,16522
ENSG00000011347,16523
ENSG00000149043,16524
ENSG00000170743,16525
ENSG00000110975,16526
ENSG00000132718,16527
ENSG00000173227,16528
ENSG00000019505,16529
ENSG00000143469,16530
ENSG00000204176,16531
ENSG00000277758,16532
ENSG00000139973,16533
ENSG00000103528,16534
ENSG00000142765,16535
ENSG00000137501,16536
ENSG00000164674,16537
ENSG00000102362,16538
ENSG00000147041,16539
ENSG00000162298,16540
ENSG00000055070,16541
ENSG00000198198,16542
ENSG00000146399,16543
ENSG00000146378,16544
ENSG00000135569,16545
ENSG00000146383,16546
ENSG00000146385,16547
ENSG00000237110,16548
ENSG00000100324,16549
ENSG00000055208,16550
ENSG00000157625,16551
ENSG00000006128,16552
ENSG00000166863,16553
ENSG00000176358,16554
ENSG00000147526,16555
ENSG00000138162,16556
ENSG00000013810,16557
ENSG00000136463,16558
ENSG00000115353,16559
ENSG00000075073,16560
ENSG00000169836,16561
ENSG00000184292,16562
ENSG00000152382,16563
ENSG00000276234,16564
ENSG00000173011,16565
ENSG00000171148,16566
ENSG00000147133,16567
ENSG00000143498,16568
ENSG00000115750,16569
ENSG00000103168,16570
ENSG00000166012,16571
ENSG00000122728,16572
ENSG00000064313,16573
ENSG00000165632,16574
ENSG00000130699,16575
ENSG00000141384,16576
ENSG00000148835,16577
ENSG00000135801,16578
ENSG00000106290,16579
ENSG00000162227,16580
ENSG00000178913,16581
ENSG00000102387,16582
ENSG00000137413,16583
ENSG00000273841,16584
ENSG00000187325,16585
ENSG00000166337,16586
ENSG00000064995,16587
ENSG00000284373,16588
ENSG00000284439,16589
ENSG00000284283,16590
ENSG00000284234,16591
ENSG00000284042,16592
ENSG00000284465,16593
ENSG00000283967,16594
ENSG00000283988,16595
ENSG00000284356,16596
ENSG00000283740,16597
ENSG00000249156,16598
ENSG00000283776,16599
ENSG00000250782,16600
ENSG00000120656,16601
ENSG00000197780,16602
ENSG00000270647,16603
ENSG00000183662,16604
ENSG00000198673,16605
ENSG00000184599,16606
ENSG00000163377,16607
ENSG00000219438,16608
ENSG00000102125,16609
ENSG00000164691,16610
ENSG00000149591,16611
ENSG00000158710,16612
ENSG00000144834,16613
ENSG00000162367,16614
ENSG00000186051,16615
ENSG00000177156,16616
ENSG00000161835,16617
ENSG00000144559,16618
ENSG00000115183,16619
ENSG00000170921,16620
ENSG00000183597,16621
ENSG00000103047,16622
ENSG00000136560,16623
ENSG00000160551,16624
ENSG00000149930,16625
ENSG00000135090,16626
ENSG00000168394,16627
ENSG00000204267,16628
ENSG00000231925,16629
ENSG00000139192,16630
ENSG00000169762,16631
ENSG00000059588,16632
